date,aqi,pm25,pm10,no2,so2,co,o3,city,dayofweek,is_weekend,day,month,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_lag_21,pm25_lag_28,pm25_roll_3_mean,pm25_roll_7_mean,pm25_roll_14_mean,pm25_roll_7_std,pm25_diff_1,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,target_t+1
2022-11-12,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai,5,1,12,11,-0.5000000000000004,0.8660254037844384,25.3,29.15,34.1,39.05,38.5,45.1,34.65,29.516666666666662,33.07857142857143,34.925000000000004,5.728354704367597,-0.5500000000000007,-0.760720091356411,0.649080074110039,-0.9875365065492298,-0.15739011478661263,-0.521260446358272,-0.853397648849805,20.9
2022-11-13,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai,6,1,13,11,-0.5000000000000004,0.8660254037844384,24.75,25.3,29.15,37.95,40.7,59.95,28.05,26.399999999999995,31.035714285714285,33.94285714285714,5.793366485740282,-3.8500000000000014,-0.7494423368521977,0.6620696215153788,-0.9923660086146712,-0.12332763253296612,-0.5645884386042872,-0.825372579502356,23.65
2022-11-14,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai,0,0,14,11,-0.5000000000000004,0.8660254037844384,20.9,24.75,25.3,27.5,48.4,106.15,29.15,23.649999999999995,28.599999999999998,32.52857142857143,5.98296191976329,2.75,-0.7379428103031398,0.674863251868039,-0.9960209693076327,-0.08911918255619164,-0.6064130902482763,-0.7951497745554205,52.8
2022-11-15,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai,1,0,15,11,-0.5000000000000004,0.8660254037844384,23.65,20.9,24.75,38.5,24.75,125.4,36.3,23.099999999999994,28.05,30.76071428571429,6.270964838045617,29.15,-0.726224914604155,0.6874571793269656,-0.9984970627014778,-0.05480525318362439,-0.6466230339778816,-0.762809708858795,66.55
2022-11-16,121.0,66.55,130.68,100.43,137.94,1.27,114.95,Chennai,2,0,16,11,-0.5000000000000004,0.8660254037844384,52.8,23.65,20.9,34.1,37.95,80.85,40.7,32.449999999999996,30.092857142857138,32.76428571428572,10.878856732650155,13.75,-0.7142921172691059,0.6998476771464044,-0.9997913581495417,-0.020426457585564124,-0.685111201994908,-0.7284384949335753,78.1
2022-11-17,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai,3,0,17,11,-0.5000000000000004,0.8660254037844384,66.55,52.8,23.65,29.15,44.0,57.75,40.15,47.66666666666666,34.72857142857143,34.807142857142864,17.666985621559302,11.549999999999997,-0.7021479494046992,0.7120310787787117,-0.9999023237537765,0.013976514293551975,-0.7217751111067827,-0.6921276536787064,93.5
2022-11-18,170.0,93.5,183.6,141.1,193.8,1.79,161.5,Chennai,4,0,18,11,-0.5000000000000004,0.8660254037844384,78.1,66.55,52.8,25.3,23.1,32.45,36.3,65.81666666666666,41.72142857142857,37.24285714285715,23.73602847190421,15.400000000000006,-0.6897960046655893,0.7240037789593299,-0.9988298281778685,0.04836294389478033,-0.7565171356105534,-0.6539738706764999,59.4
2022-11-19,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai,5,1,19,11,-0.5000000000000004,0.8660254037844384,93.5,78.1,66.55,24.75,39.05,38.5,45.1,79.38333333333333,51.464285714285715,42.271428571428565,29.2326546047069,-34.1,-0.6772399381909511,0.7357622347736508,-0.9965751408026865,0.08269213223823352,-0.7892447672427539,-0.6140787387460432,66.0
2022-11-20,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai,6,1,20,11,-0.5000000000000004,0.8660254037844384,59.4,93.5,78.1,20.9,37.95,40.7,59.95,76.99999999999999,56.41428571428571,43.72500000000001,26.78648157631177,6.600000000000001,-0.6644834655228565,0.7473029667054284,-0.99314093022387,0.11692344809346936,-0.8198708615029173,-0.5725484874300728,46.2
2022-11-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai,0,0,21,11,-0.5000000000000004,0.8660254037844384,66.0,59.4,93.5,23.65,27.5,48.4,106.15,72.96666666666665,62.857142857142854,45.728571428571435,21.775912314822754,-19.799999999999997,-0.6515303615068002,0.7586225596664117,-0.9885312610933426,0.1510163760696366,-0.8483138696949852,-0.5294937001354404,40.7
2022-11-22,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai,1,0,22,11,-0.5000000000000004,0.8660254037844384,46.2,66.0,59.4,52.8,38.5,24.75,125.4,57.19999999999999,66.07857142857142,47.06428571428571,15.878493241458356,-5.5,-0.6383844591746665,0.7697176640069193,-0.9827515893084895,0.18493056456853738,-0.8744980560685676,-0.4850290196805717,34.1
2022-11-23,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,2,0,23,11,-0.5000000000000004,0.8660254037844384,40.7,46.2,66.0,66.55,34.1,37.95,80.85,50.96666666666666,64.35000000000001,47.221428571428575,18.072054854571974,-6.600000000000001,-0.6250496486104363,0.7805849965070877,-0.9758087555546676,0.2186258735439401,-0.8983536994820184,-0.4392728430337703,41.25
2022-11-24,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai,3,0,24,11,-0.5000000000000004,0.8660254037844384,34.1,40.7,46.2,78.1,29.15,44.0,57.75,40.33333333333332,59.714285714285715,47.221428571428575,21.289232690997157,7.149999999999999,-0.6115298757991089,0.791221341348378,-0.9677109772087559,0.25206242201025286,-0.9198172790502167,-0.3923470060554251,53.9
2022-11-25,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai,4,0,25,11,-0.5000000000000004,0.8660254037844384,41.25,34.1,40.7,93.5,25.3,23.1,32.45,38.68333333333333,54.449999999999996,48.08571428571429,20.52760336717357,12.649999999999999,-0.5978291414589545,0.8016235510652425,-0.9584678386132245,0.2852006352448988,-0.9388316432829633,-0.34437645908309505,47.3
2022-11-26,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai,5,1,26,11,-0.5000000000000004,0.8660254037844384,53.9,41.25,34.1,59.4,24.75,39.05,38.5,43.08333333333332,48.79285714285714,50.12857142857143,11.399357751332088,-6.600000000000001,-0.5839514998576991,0.8117885474764618,-0.9480902797323657,0.3180012916278873,-0.9553461622632745,-0.295488934223996,59.4
2022-11-27,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai,6,1,27,11,-0.5000000000000004,0.8660254037844384,47.3,53.9,41.25,66.0,20.9,37.95,40.7,47.48333333333333,47.06428571428571,51.739285714285714,10.396101604516332,12.100000000000001,-0.5699010576127624,0.8217133225960589,-0.9365905832039821,0.35042556906370953,-0.9693168624606904,-0.2458146052401342,66.0
2022-11-28,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai,0,0,28,11,-0.5000000000000004,0.8660254037844384,59.4,47.3,53.9,46.2,23.65,27.5,48.4,53.533333333333324,46.121428571428574,54.48928571428572,8.523098866358007,6.600000000000001,-0.555681972476049,0.8313949395234057,-0.9239823598019432,0.382435090930255,-0.9807065438204129,-0.1954857409322237,78.1
2022-11-29,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai,1,0,29,11,-0.5000000000000004,0.8660254037844384,66.0,59.4,47.3,40.7,52.8,38.5,24.75,57.566666666666656,48.949999999999996,57.51428571428572,11.365188075874403,12.099999999999994,-0.5412984521036166,0.8408305333122892,-0.9102805323268012,0.4139919715004574,-0.9894848788166609,-0.14463635294481791,84.15
2022-11-30,153.0,84.15,165.24,126.99,174.42,1.61,145.35,Chennai,2,0,30,11,-0.5000000000000004,0.8660254037844384,78.1,66.0,59.4,34.1,66.55,34.1,37.95,67.83333333333331,54.29285714285714,59.32142857142857,15.037963862932134,6.050000000000011,-0.526754752810555,0.8500173118187012,-0.8955013179435047,0.44505886078298224,-0.9956284932063293,-0.09340183893100941,27.5
2022-12-01,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai,3,0,1,12,-2.4492935982947064e-16,1.0,84.15,78.1,66.0,41.25,78.1,29.15,44.0,76.08333333333331,61.44285714285714,60.578571428571436,15.719850205271786,-56.650000000000006,-0.5120551783114647,0.8589525565270844,-0.8796622089871293,0.47559898872882816,-0.9991210282680487,-0.0419186220264562,52.25
2022-12-02,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai,4,0,2,12,-2.4492935982947064e-16,1.0,27.5,84.15,78.1,53.9,93.5,25.3,23.1,63.24999999999998,59.478571428571435,56.964285714285715,19.148713123489735,24.75,-0.49720407844693637,0.8676336233547733,-0.8627819522593728,0.5055762087514655,-0.999953184360873,0.009676212407236748,49.5
2022-12-03,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai,5,1,3,12,-2.4492935982947064e-16,1.0,52.25,27.5,84.15,47.3,59.4,24.75,39.05,54.633333333333326,59.24285714285715,54.017857142857146,19.23877223584839,-2.75,-0.4822058478963543,0.8760579434344272,-0.8448805268402687,0.5349550405091161,-0.9981227456866076,0.0612452818021738,19.25
2022-12-04,35.0,19.25,37.8,29.05,39.9,0.37,33.25,Chennai,6,1,4,12,-2.4492935982947064e-16,1.0,49.5,52.25,27.5,59.4,66.0,20.9,37.95,43.083333333333314,59.55714285714286,53.3107142857143,19.027971265381503,-30.25,-0.46706492487743045,0.8842230238742035,-0.8259791204413984,0.5637007118984805,-0.9936345861898661,0.11265127219562784,33.55
2022-12-05,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,0,0,5,12,-2.4492935982947064e-16,1.0,19.25,49.5,52.25,66.0,46.2,23.65,27.5,40.33333333333332,53.82142857142857,49.97142857142858,24.38146251326425,14.299999999999997,-0.4517857898328864,0.8921264484954333,-0.8061001043286344,0.59177920021015,-0.9865006565801187,0.16375730385846826,35.75
2022-12-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,1,0,6,12,-2.4492935982947064e-16,1.0,33.55,19.25,49.5,78.1,40.7,52.8,38.5,34.09999999999999,49.185714285714276,49.06785714285714,24.76192834247956,2.200000000000003,-0.4363729641045933,0.8997658785476205,-0.7852670068439973,0.6191572723971426,-0.9767399525103034,0.21442729576751673,28.05
2022-12-07,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai,2,0,7,12,-2.4492935982947064e-16,1.0,35.75,33.55,19.25,84.15,34.1,66.55,34.1,29.51666666666665,43.135714285714286,48.714285714285715,21.475503763701596,-7.699999999999999,-0.4208310085956557,0.9071390534005044,-0.7635044855580853,0.6458025244087263,-0.9643784639967444,0.2645263279510752,34.1
2022-12-08,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,3,0,8,12,-2.4492935982947064e-16,1.0,28.05,35.75,33.55,27.5,41.25,78.1,29.15,32.44999999999998,35.121428571428574,48.28214285714286,11.992979096915407,6.050000000000001,-0.405164522420758,0.9142437912130216,-0.7408382980859342,0.6716834195431182,-0.949449106215014,0.31392100074303897,37.95
2022-12-09,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,4,0,9,12,-2.4492935982947064e-16,1.0,34.1,28.05,35.75,52.25,53.9,93.5,25.3,32.63333333333332,36.06428571428571,47.77142857142858,11.545010260054507,3.8500000000000014,-0.3893781415452024,0.9210779895789521,-0.7172952716008875,0.6967693257736086,-0.9319916318560653,0.36247978998872266,31.9
2022-12-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,5,1,10,12,-2.4492935982947064e-16,1.0,37.95,34.1,28.05,49.5,47.3,59.4,24.75,33.36666666666665,34.02142857142857,46.63214285714287,9.23840972709681,-6.050000000000004,-0.37347653741307163,0.9276396261490464,-0.6929032710826042,0.721030552003885,-0.9120525252759679,0.4100733972567959,24.2
2022-12-11,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai,6,1,11,12,-2.4492935982947064e-16,1.0,31.9,37.95,34.1,19.25,59.4,66.0,20.9,34.649999999999984,31.50714285714286,45.53214285714286,6.228324317946792,-7.699999999999999,-0.35746441556486397,0.9339267592294752,-0.6676911663367036,0.7444383832097404,-0.8896848787211034,0.45657509412474045,26.95
2022-12-12,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai,0,0,12,12,-2.4492935982947064e-16,1.0,24.2,31.9,37.95,33.55,66.0,46.2,23.65,31.349999999999984,32.214285714285715,43.01785714285715,4.6976691282058765,2.75,-0.3413465142450379,0.9399375283564128,-0.6416887978251159,0.7669651144255243,-0.8649482509584349,0.5018610596210314,25.3
2022-12-13,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai,1,0,13,12,-2.4492935982947064e-16,1.0,26.95,24.2,31.9,35.75,78.1,40.7,52.8,27.68333333333332,31.27142857142857,40.228571428571435,5.035114790388061,-1.6499999999999986,-0.3251276029999094,0.9456701548465688,-0.614926941347636,0.7885840835350666,-0.8379085086871844,0.5458107099257202,31.9
2022-12-14,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,2,0,14,12,-2.4492935982947064e-16,1.0,25.3,26.95,24.2,28.05,84.15,34.1,66.55,25.48333333333332,29.77857142857143,36.45714285714286,5.035114790388112,6.599999999999998,-0.3088124812662564,0.9511229423235348,-0.5874372716163865,0.8092697028283561,-0.8086376511543176,0.5883070194512625,39.6
2022-12-15,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai,3,0,15,12,-2.4492935982947064e-16,1.0,31.9,25.3,26.95,34.1,27.5,41.25,78.1,28.049999999999983,30.32857142857143,32.725,5.025091802052137,7.700000000000003,-0.2924059769510783,0.9562942772197717,-0.5592523247663452,0.8289974892865709,-0.7772136184407354,0.6292368324488474,53.35
2022-12-16,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai,4,0,16,12,-2.4492935982947064e-16,1.0,39.6,31.9,25.3,37.95,52.25,53.9,93.5,32.26666666666665,31.11428571428571,33.589285714285715,6.0404686825415785,13.75,-0.2759129450029639,0.9611826292540827,-0.530405459846372,0.8477440935595828,-0.7437200839287422,0.6684911643103629,67.65
2022-12-17,123.0,67.65,132.84,102.09,140.22,1.29,116.85,Chennai,5,1,17,12,-2.4492935982947064e-16,1.0,53.35,39.6,31.9,31.9,49.5,47.3,59.4,41.61666666666665,33.31428571428571,33.66785714285715,10.269238623421153,14.300000000000004,-0.2593382659754074,0.965786551884457,-0.5009308193361658,0.8654873276017377,-0.7082462315032528,0.7059654917638969,66.0
2022-12-18,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai,6,1,18,12,-2.4492935982947064e-16,1.0,67.65,53.35,39.6,24.2,19.25,59.4,66.0,53.533333333333324,38.42142857142857,34.964285714285715,16.46766673269315,-1.6500000000000057,-0.24268684458259376,0.9701046827361179,-0.4708632887360534,0.8822061909330879,-0.670886518080165,0.7415600311898373,48.4
2022-12-19,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai,0,0,19,12,-2.4492935982947064e-16,1.0,66.0,67.65,53.35,26.95,33.55,66.0,46.2,62.33333333333332,44.392857142857146,38.30357142857143,17.962122846224386,-17.6,-0.2259636082480226,0.9741357440046712,-0.4402384552773351,0.8978808954950683,-0.6317404220940743,0.7751800043166753,60.5
2022-12-20,110.0,60.5,118.8,91.3,125.4,1.16,104.5,Chennai,1,0,20,12,-2.4492935982947064e-16,1.0,48.4,66.0,67.65,25.3,35.75,78.1,40.7,60.68333333333333,47.457142857142856,39.364285714285714,16.237313729273534,12.100000000000001,-0.2091735056463591,0.9778785428342379,-0.4090925658019817,0.9124928890712252,-0.5909121786151582,0.8067358905889135,66.0
2022-12-21,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai,2,0,21,12,-2.4492935982947064e-16,1.0,60.5,48.4,66.0,31.9,28.05,84.15,34.1,58.29999999999999,52.48571428571428,41.13214285714286,13.441686225002588,5.5,-0.1923215052390932,0.9813319716704278,-0.3774624838618077,0.9260248772451389,-0.5485105018003653,0.8361436655352424,68.2
2022-12-22,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai,3,0,22,12,-2.4492935982947064e-16,1.0,66.0,60.5,48.4,39.6,34.1,27.5,41.25,58.29999999999999,57.357142857142854,43.84285714285715,10.620908175678029,2.200000000000003,-0.17541259380428204,0.9844950085880853,-0.34538564608760985,0.938460843869708,-0.5046482954181606,0.8633250245020961,94.6
2022-12-23,172.0,94.6,185.76,142.76,196.08,1.81,163.4,Chennai,4,0,23,12,-2.4492935982947064e-16,1.0,68.2,66.0,60.5,53.35,37.95,52.25,53.9,64.89999999999999,61.44285714285714,46.27857142857143,7.769836365255674,26.39999999999999,-0.15845177496083643,0.9873667175937015,-0.31290001787995386,0.9497860700235209,-0.45944235221745733,0.8882075911569828,106.15
2022-12-24,193.0,106.15,208.44,160.19,220.02,2.03,183.35,Chennai,5,1,24,12,-2.4492935982947064e-16,1.0,94.6,68.2,66.0,67.65,31.9,49.5,47.3,76.26666666666665,67.33571428571427,50.325,13.862681146568244,11.550000000000011,-0.14144406768793946,0.9899462489023784,-0.28004404847433956,0.9599871514317792,-0.4130130429412835,0.9107251102063573,40.15
2022-12-25,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,6,1,25,12,-2.4492935982947064e-16,1.0,106.15,94.6,68.2,66.0,24.2,19.25,59.4,89.64999999999999,72.83571428571429,55.62857142857143,20.197951923518136,-66.0,-0.12439450483980095,0.9922328391893007,-0.24685662543348583,0.9690520143313215,-0.36548399581331714,0.9308176238148541,18.7
2022-12-26,34.0,18.7,36.72,28.22,38.76,0.36,32.3,Chennai,0,0,26,12,-2.4492935982947064e-16,1.0,40.15,106.15,94.6,48.4,26.95,33.55,66.0,80.3,69.14285714285714,56.767857142857146,23.713259802822975,-21.45,-0.10730813165636167,0.9942258118156161,-0.21337702862092642,0.9769699297608418,-0.31698176735053746,0.9484316312562175,20.9
2022-12-27,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai,1,0,27,12,-2.4492935982947064e-16,1.0,18.7,40.15,106.15,60.5,25.3,35.75,78.1,54.99999999999999,64.9,56.17857142857144,29.894578661244324,2.1999999999999993,-0.09019000427034699,0.9959245770286598,-0.17964488371031667,0.9837315262594296,-0.26763550537877967,0.963520231370699,32.45
2022-12-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai,2,0,28,12,-2.4492935982947064e-16,1.0,20.9,18.7,40.15,66.0,31.9,28.05,84.15,26.583333333333325,59.24285714285715,55.864285714285714,34.28977530512826,11.550000000000004,-0.07304518821104752,0.9973286321364752,-0.14570011528535082,0.9893288009584252,-0.21757660514826996,0.9760432474496987,31.35
2022-12-29,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai,3,0,29,12,-2.4492935982947064e-16,1.0,32.45,20.9,18.7,68.2,39.6,34.1,27.5,24.016666666666662,54.45,55.90357142857143,35.51086688137396,-1.1000000000000014,-0.055878756905372334,0.9984375616565666,-0.11158289958599998,0.9937551290534206,-0.16693835946506536,0.9859673342150401,35.75
2022-12-30,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,4,0,30,12,-2.4492935982947064e-16,1.0,31.35,32.45,20.9,94.6,53.35,37.95,52.25,28.233333333333324,49.18571428571429,55.314285714285724,35.862442218911404,4.399999999999999,-0.038695790176529646,0.999251037438848,-0.07733361695682646,0.997005271645228,-0.11585560376948854,0.9932660666081407,36.85
2022-12-31,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai,5,1,31,12,-2.4492935982947064e-16,1.0,35.75,31.35,32.45,106.15,67.65,31.9,49.5,33.18333333333333,40.77857142857143,54.057142857142864,29.83283785169816,1.1000000000000014,-0.021501372740814772,0.999768818762748,-0.04299280405372387,0.9990753819405211,-0.06446435710737546,0.9979200101524835,57.2
2023-01-01,104.0,57.2,112.32,86.32,118.56,1.09,98.8,Chennai,6,1,1,1,0.49999999999999994,0.8660254037844387,36.85,35.75,31.35,40.15,66.0,24.2,19.25,34.65,30.878571428571426,51.85714285714287,8.123313011679274,20.35,-0.004300592702982066,0.9999907524084426,-0.008601105865714586,0.9999630098048061,-0.012901459949436892,0.999916772702195,55.55
2023-01-02,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai,0,0,2,1,0.49999999999999994,0.8660254037844387,57.2,36.85,35.75,18.7,48.4,26.95,33.55,43.26666666666666,33.31428571428572,51.228571428571435,12.657399492184979,-1.6500000000000057,0.012901459949417785,0.9999167727021953,0.025800772391536917,0.9996671046623471,0.0386957901765354,0.9992510374388478,46.75
2023-01-03,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai,1,0,3,1,0.49999999999999994,0.8660254037844387,55.55,57.2,36.85,20.9,60.5,25.3,35.75,49.86666666666667,38.57857142857143,51.739285714285714,13.216903859037805,-8.799999999999997,0.030099694852257622,0.9995469015357914,0.06017211345349383,0.998188016739602,0.09019000427034918,0.9959245770286596,35.75
2023-01-04,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,2,0,4,1,0.49999999999999994,0.8660254037844387,46.75,55.55,57.2,32.45,66.0,31.9,28.05,53.16666666666666,42.27142857142858,50.75714285714286,10.854333126408417,-11.0,0.04728902277113315,0.9988812483600596,0.09447223619871355,0.9955274966507025,0.14144406768792758,0.98994624890238,32.45
2023-01-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai,3,0,5,1,0.49999999999999994,0.8660254037844387,35.75,46.75,55.55,31.35,68.2,39.6,34.1,46.01666666666666,42.74285714285715,48.596428571428575,10.41963005467036,-3.299999999999997,0.06446435710735994,0.9979200101524845,0.12866054379810002,0.9916886933254695,0.19232150523907793,0.9813319716704308,45.1
2023-01-06,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai,4,0,6,1,0.49999999999999994,0.8660254037844387,32.45,35.75,46.75,35.75,94.6,53.35,37.95,38.31666666666666,42.9,46.04285714285715,10.225662162748483,12.649999999999999,0.08162061540319042,0.9966634713589159,0.16269657176438954,0.986676150282409,0.24268684458260278,0.9701046827361156,33.55
2023-01-07,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,5,1,7,1,0.49999999999999994,0.8660254037844387,45.1,32.45,35.75,36.85,106.15,67.65,31.9,37.76666666666666,44.23571428571429,42.50714285714287,9.734933413815803,-11.550000000000004,0.09875272084577014,0.995112003809399,0.19654003584492907,0.9804958002511148,0.2924059769510804,0.956294277219771,43.45
2023-01-08,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai,6,1,8,1,0.49999999999999994,0.8660254037844387,33.55,45.1,32.45,57.2,40.15,66.0,24.2,37.033333333333324,43.76428571428571,37.32142857142857,10.220025859626167,9.900000000000006,0.11585560376947662,0.993266066608142,0.23015087970123896,0.9731549581504201,0.34134651424503665,0.9399375283564132,39.05
2023-01-09,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,0,0,9,1,0.49999999999999994,0.8660254037844387,43.45,33.55,45.1,55.55,18.7,48.4,26.95,40.699999999999996,41.800000000000004,37.557142857142864,8.359276284463844,-4.400000000000006,0.13292420315609027,0.9911262059976612,0.2634893223187162,0.9646623124306368,0.3893781415451979,0.921077989578954,31.35
2023-01-10,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai,1,0,10,1,0.49999999999999994,0.8660254037844387,39.05,43.45,33.55,46.75,20.9,60.5,25.3,38.68333333333332,39.442857142857136,39.01071428571429,5.757200460541357,-7.699999999999996,0.14995346813244176,0.9886930551971389,0.29651590509054127,0.9550279147901055,0.43637296410459847,0.8997658785476179,51.15
2023-01-11,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai,2,0,11,1,0.49999999999999994,0.8660254037844387,31.35,39.05,43.45,35.75,32.45,66.0,31.9,37.94999999999999,37.24285714285714,39.75714285714287,5.432803801248333,19.799999999999997,0.16693835946505703,0.9859673342150416,0.3291915385199892,0.9442631682782309,0.4822058478963562,0.8760579434344261,23.1
2023-01-12,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai,3,0,12,1,0.49999999999999994,0.8660254037844387,51.15,31.35,39.05,32.45,31.35,68.2,39.6,40.51666666666666,39.442857142857136,41.09285714285715,7.465388389730589,-28.049999999999997,0.18387385105132664,0.9829498496360608,0.36147754848580993,0.9323808137991091,0.5267547528105538,0.8500173118187019,58.3
2023-01-13,106.0,58.3,114.48,87.98,120.84,1.11,100.7,Chennai,4,0,13,1,0.49999999999999994,0.8660254037844387,23.1,51.15,31.35,45.1,35.75,94.6,53.35,35.19999999999999,38.107142857142854,40.50357142857143,9.487642338476826,35.199999999999996,0.20075493140682088,0.979641494382431,0.3933357220160409,0.9193949150316852,0.5699010576127584,0.8217133225960617,80.85
2023-01-14,147.0,80.85,158.76,122.01,167.58,1.54,139.65,Chennai,5,1,14,1,0.49999999999999994,0.8660254037844387,58.3,23.1,51.15,33.55,36.85,106.15,67.65,44.18333333333333,39.99285714285714,42.114285714285714,12.06960468047141,22.549999999999997,0.21757660514827903,0.9760432474496967,0.4247283525160134,0.9053208417842997,0.6115298757990995,0.7912213413483853,42.35
2023-01-15,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai,6,1,15,1,0.49999999999999994,0.8660254037844387,80.85,58.3,23.1,43.45,57.2,40.15,66.0,54.08333333333332,46.75,45.25714285714286,19.071073208745524,-38.49999999999999,0.2343338944718063,0.9721561736170152,0.45561828439696933,0.8901752518033527,0.6515303615068045,0.7586225596664079,35.75
2023-01-16,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,0,0,16,1,0.49999999999999994,0.8660254037844387,42.35,80.85,58.3,39.05,55.55,18.7,48.4,60.49999999999999,46.59285714285714,44.19642857142858,19.107294169405268,-6.600000000000001,0.2510218406258792,0.9679814231320742,0.4859689570525425,0.8739760710575915,0.6897960046655884,0.7240037789593308,39.05
2023-01-17,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,1,0,17,1,0.49999999999999994,0.8660254037844387,35.75,42.35,80.85,31.35,46.75,20.9,60.5,52.98333333333333,46.12142857142857,42.78214285714286,19.363407438233743,3.299999999999997,0.26763550537876807,0.9635202313707022,0.5157444481311309,0.8567424725213028,0.7262249146041516,0.6874571793269691,52.25
2023-01-18,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai,2,0,18,1,0.49999999999999994,0.8660254037844387,39.05,35.75,42.35,51.15,35.75,32.45,66.0,39.04999999999999,47.221428571428575,42.232142857142854,18.58758226036168,13.200000000000003,0.28416997247976394,0.9587739184713204,0.5449095160526211,0.8384948534817004,0.7607200913564055,0.6490800741100454,63.25
2023-01-19,115.0,63.25,124.2,95.45,131.1,1.21,109.25,Chennai,3,0,19,1,0.49999999999999994,0.8660254037844387,52.25,39.05,35.75,23.1,32.45,31.35,68.2,42.349999999999994,47.378571428571426,43.410714285714285,18.630929864583933,11.0,0.300620349114058,0.953743888944271,0.5734296417196522,0.8192548113970838,0.7931896839451863,0.608974650772046,68.2
2023-01-20,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai,4,0,20,1,0.49999999999999994,0.8660254037844387,63.25,52.25,39.05,58.3,45.1,35.75,94.6,51.51666666666666,53.11428571428571,45.61071428571429,15.889375755666359,4.950000000000003,0.31698176735052946,0.9484316312562202,0.6012710693734846,0.7990451183346696,0.8235472349556004,0.5672476988027232,66.0
2023-01-21,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai,5,1,21,1,0.49999999999999994,0.8660254037844387,68.2,63.25,52.25,80.85,33.55,36.85,106.15,61.23333333333333,54.52857142857143,47.26071428571429,16.840028135933835,-2.200000000000003,0.3332493855822923,0.9428387173896842,0.6284008465466175,0.7778896940180494,0.8517119107469169,0.524010325367579,62.7
